player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
104898,Robin,Haase,R,19870406.0,NED,191.0,Q441037
104907,Jose Rubin,Statham,R,19870425.0,NZL,180.0,Q6279557
104914,Ervin,Eleskovic,R,19870508.0,SWE,,Q5396027
104918,Andy,Murray,R,19870515.0,GBR,191.0,Q10125
104919,Leonardo,Mayer,R,19870515.0,ARG,188.0,Q33249
104925,Novak,Djokovic,R,19870522.0,SRB,188.0,Q5812
104926,Fabio,Fognini,R,19870524.0,ITA,178.0,Q251980
104932,Kenny,De Schepper,L,19870529.0,FRA,203.0,Q180146
104947,Marsel,Ilhan,R,19870611.0,TUR,191.0,Q369878
104948,Petar,Jelenic,R,19870613.0,CRO,,Q7171709
104958,Carsten,Ball,L,19870620.0,AUS,198.0,Q552672
104963,Yannick,Mertens,R,19870625.0,BEL,185.0,Q3065798
104965,Pavol,Cervenak,R,19870701.0,SVK,191.0,Q555645
104967,Alexander,Sadecky,L,19870706.0,SUI,193.0,Q4720013
104970,Matteo,Viola,R,19870707.0,ITA,188.0,Q2460787
104976,Ryan,Sweeting,R,19870714.0,USA,196.0,Q54679
104978,Daniel,Brands,R,19870717.0,GER,196.0,Q60717
104979,Andrey,Golubev,R,19870722.0,KAZ,180.0,Q455454
104997,Igor,Sijsling,R,19870818.0,NED,191.0,Q323883
104999,Mischa,Zverev,L,19870822.0,GER,190.0,Q60289
105004,Dimitar,Kutrovsky,R,19870827.0,BUL,175.0,Q552688
105011,Illya,Marchenko,R,19870908.0,UKR,185.0,Q715773
105015,Franko,Skugor,R,19870920.0,CRO,196.0,Q3502012
105023,Sam,Querrey,R,19871007.0,USA,198.0,Q54538
105028,Jesse,Levine,L,19871015.0,CAN,175.0,Q54533
105030,Michael,Venus,R,19871016.0,NZL,191.0,Q6835083
105032,Sam,Groth,R,19871019.0,AUS,193.0,Q1284978
105041,Lukas,Lacko,R,19871103.0,SVK,185.0,Q440514
105047,Tim,Puetz,R,19871119.0,GER,185.0,Q15133598
105051,Matthew,Ebden,R,19871126.0,AUS,188.0,Q515677
105052,Chris,Eaton,R,19871127.0,GBR,188.0,Q3675478
105053,Santiago,Giraldo,R,19871127.0,COL,188.0,Q357335
105062,Mikhail,Kukushkin,R,19871226.0,KAZ,183.0,Q459166
105063,Andrea,Arnaboldi,L,19871227.0,ITA,180.0,Q1112775
105064,Thomaz,Bellucci,L,19871230.0,BRA,188.0,Q312345
105065,Tim,Smyczek,R,19871230.0,USA,175.0,Q25623
105074,Ruben,Bemelmans,L,19880114.0,BEL,183.0,Q718187
105077,Albert,Ramos,L,19880117.0,ESP,188.0,Q459158
105079,Ivan,Sergeyev,R,19880120.0,UKR,175.0,Q9010136
105080,Miloslav,Mecir Jr,R,19880120.0,SVK,190.0,Q369243
105095,Evgeny,Korolev,R,19880214.0,KAZ,185.0,Q357131
105098,Alexandre,Sidorenko,R,19880218.0,FRA,185.0,Q2834043
105099,Antonio,Veic,R,19880218.0,CRO,180.0,Q605602
105113,Patrik,Rosenholm,R,19880305.0,SWE,178.0,Q18127609
105122,Karlis,Lejnieks,R,19880316.0,LAT,,Q6454286
105128,Guillermo,Olaso,U,19880325.0,ESP,175.0,Q4298647
105132,Jurgen,Zopp,R,19880329.0,EST,190.0,Q519950
105137,Pere,Riba,R,19880407.0,ESP,183.0,Q457055
105138,Roberto,Bautista Agut,R,19880414.0,ESP,183.0,Q966542
105147,Tatsuma,Ito,R,19880518.0,JPN,180.0,Q708345
105149,Reda,El Amrani,R,19880519.0,MAR,185.0,Q1770757
105154,Joao,Souza,R,19880527.0,BRA,193.0,Q970533
105155,Pedro,Sousa,R,19880527.0,POR,180.0,Q2498113
105161,Yann,Marti,R,19880607.0,SUI,173.0,Q15427287
105163,Gleb,Sakharov,R,19880610.0,FRA,185.0,Q33133363
105166,Peter,Polansky,R,19880615.0,CAN,180.0,Q1943147
105173,Adrian,Mannarino,L,19880629.0,FRA,180.0,Q373522
105181,Miljan,Zekic,R,19880712.0,SRB,185.0,Q6857944
105194,Nick,Lindahl,R,19880731.0,AUS,183.0,Q3292704
105208,Ernests,Gulbis,R,19880830.0,LAT,190.0,Q295866
105216,Yuichi,Sugita,R,19880918.0,JPN,173.0,Q1358841
105217,Thiemo,De Bakker,R,19880919.0,NED,193.0,Q512712
105223,Juan Martin,del Potro,R,19880923.0,ARG,198.0,Q180535
105226,Attila,Balazs,R,19880927.0,HUN,180.0,Q758074
105227,Marin,Cilic,R,19880928.0,CRO,198.0,Q245241
105238,Alexandr,Dolgopolov,R,19881107.0,UKR,180.0,Q311906
105254,Nikola,Mektic,R,19881224.0,CRO,183.0,Q7035585
105269,Marcelo,Demoliner,R,19890118.0,BRA,191.0,Q2158099
105270,Maxime,Teixeira,R,19890118.0,FRA,188.0,Q1913896
105286,Greg,Jones,R,19890131.0,AUS,190.0,Q3291950
105292,Alejandro,Gonzalez,R,19890207.0,COL,190.0,Q4714552
105300,Sergio,Gutierrez Ferrol,R,19890305.0,ESP,,Q7454285
105302,Ante,Pavic,R,19890307.0,CRO,196.0,Q15856663
105311,Joao,Sousa,R,19890330.0,POR,185.0,Q1338865
105318,Thomas,Schoorel,L,19890408.0,NED,203.0,Q1886686
105332,Benoit,Paire,R,19890508.0,FRA,196.0,Q246542
105339,Yan,Bai,R,19890521.0,CHN,185.0,Q4843150
105341,Thomas,Fabbiano,R,19890526.0,ITA,173.0,Q3990614
105357,John,Millman,R,19890614.0,AUS,183.0,Q2152388
105359,Jason,Jung,R,19890615.0,TPE,180.0,Q16300924
105373,Martin,Klizan,L,19890711.0,SVK,191.0,Q19399
105376,Peter,Gojowczyk,R,19890715.0,GER,188.0,Q91615
105379,Aljaz,Bedene,R,19890718.0,SLO,181.0,Q1271168
105385,Donald,Young,L,19890723.0,USA,183.0,Q54694
105404,Michael,Mcclune,R,19890822.0,USA,188.0,Q555637
105406,Roberto,Marcora,R,19890830.0,ITA,193.0,Q17274692
105413,Andrej,Martin,R,19890920.0,SVK,183.0,Q2498702
105430,Radu,Albot,R,19891111.0,MDA,175.0,Q7281705
105432,Prajnesh,Gunneswaran,L,19891112.0,IND,188.0,Q29210278
105438,Inigo,Cervantes Huegun,R,19891130.0,ESP,180.0,Q291871
105441,John Patrick,Smith,L,19890124.0,AUS,188.0,Q559777
105449,Steve,Johnson,R,19891224.0,USA,188.0,Q53569
105453,Kei,Nishikori,R,19891229.0,JPN,178.0,Q311222
105454,Brydan,Klein,R,19891231.0,AUS,183.0,Q3646157
105472,Nils,Langer,R,19900125.0,GER,193.0,Q1558976
105477,Marco,Trungelliti,R,19900131.0,ARG,178.0,Q3183203
105487,Facundo,Bagnis,L,19900227.0,ARG,183.0,Q1391764
105512,Alexander,Sarkissian,R,19900403.0,USA,191.0,Q20643204
105526,Jan Lennard,Struff,R,19900425.0,GER,193.0,Q1681537
105539,Evgeny,Donskoy,R,19900509.0,RUS,185.0,Q619669
105542,Bastian,Trinker,R,19900511.0,AUT,191.0,Q20643224
105550,Guido,Pella,L,19900517.0,ARG,183.0,Q336862
105554,Daniel,Evans,R,19900523.0,GBR,175.0,Q4847264
105558,Guillaume,Rufin,R,19900526.0,FRA,188.0,Q237347
105561,Alessandro,Giannessi,L,19900530.0,ITA,185.0,Q304117
105572,Austin,Krajicek,L,19900616.0,USA,188.0,Q4823160
105573,Henri,Kontinen,R,19900619.0,FIN,191.0,Q13538
105575,Ricardas,Berankis,R,19900621.0,LTU,175.0,Q557827
105577,Vasek,Pospisil,R,19900623.0,CAN,193.0,Q440531
105583,Dusan,Lajovic,R,19900630.0,SRB,183.0,Q551295
105585,Ze,Zhang,R,19900704.0,CHN,188.0,Q8070429
105589,Gerald,Melzer,L,19900713.0,AUT,188.0,Q1509951
105596,Jan,Satral,R,19900724.0,CZE,185.0,Q20643206
105613,Norbert,Gombos,R,19900813.0,SVK,193.0,Q15836985
105614,Bradley,Klahn,L,19900820.0,USA,183.0,Q772382
105633,Mohamed,Safwat,R,19900919.0,EGY,180.0,Q16608398
105634,Viktor,Galovic,R,19900919.0,ITA,193.0,Q17632661
105641,Blaz,Rola,L,19901005.0,SLO,193.0,Q883242
105643,Federico,Delbonis,L,19901005.0,ARG,193.0,Q367654
105649,Cedrik Marcel,Stebe,L,19901009.0,GER,183.0,Q77169
105650,Marcus,Willis,L,19901009.0,GBR,191.0,Q16302555
105655,Hiroki,Moriya,R,19901016.0,JPN,168.0,Q2418165
105657,Marius,Copil,R,19901017.0,ROU,191.0,Q523725
105668,Jerzy,Janowicz,R,19901113.0,POL,203.0,Q29063
105671,Gastao,Elias,R,19901124.0,POR,180.0,Q1619484
105676,David,Goffin,R,19901207.0,BEL,180.0,Q19406
105677,Nikola,Cacic,R,19901207.0,SRB,183.0,Q7035708
105678,Axel,Michon,L,19901216.0,FRA,176.0,Q16301090
105683,Milos,Raonic,R,19901227.0,CAN,196.0,Q312343
105723,Andrey,Kuznetsov,R,19910222.0,RUS,183.0,Q501662
105731,Steven,Diez,R,19910317.0,CAN,175.0,Q13512839
105732,Pierre Hugues,Herbert,R,19910318.0,FRA,188.0,Q2093033
105733,Rhyne,Williams,R,19910322.0,USA,185.0,Q1094017
105777,Grigor,Dimitrov,R,19910516.0,BUL,191.0,Q337681
105806,Mirza,Basic,R,19910712.0,BIH,188.0,Q6874826
105807,Pablo,Carreno Busta,R,19910712.0,ESP,188.0,Q7121592
105815,Tennys,Sandgren,R,19910722.0,USA,188.0,Q7700510
105819,Guido,Andreozzi,R,19910805.0,ARG,183.0,Q2316401
105826,Alejandro,Gomez Gb42,R,19910814.0,COL,188.0,Q20740904
105841,Lorenzo,Giustino,R,19910910.0,ITA,180.0,Q14755492
105842,Di,Wu,R,19910914.0,CHN,175.0,Q3423639
105870,Yannick,Hanfmann,R,19911113.0,GER,193.0,Q29628209
105872,Christian,Lindell,R,19911120.0,SWE,193.0,Q5109859
105874,Albano,Olivetti,R,19911124.0,FRA,203.0,Q549297
105877,Emilio,Gomez,R,19911128.0,ECU,185.0,Q14565694
105881,Matthew,Barton,R,19911218.0,AUS,191.0,Q4471497
105882,Stefano,Travaglia,R,19911228.0,ITA,185.0,Q3972751
105894,Javier,Marti,R,19920111.0,ESP,,Q596825
105902,James,Duckworth,R,19920121.0,AUS,183.0,Q1336011
105905,Danilo,Petrovic,R,19920124.0,SRB,203.0,Q23907381
105906,Kevin,Krawietz,R,19920124.0,GER,188.0,Q6396729
105916,Marton,Fucsovics,R,19920208.0,HUN,188.0,Q649333
105917,Gianni,Mina,R,19920209.0,FRA,185.0,Q2405968
105930,Daniel,Kosakowski,R,19920221.0,USA,185.0,Q5217825
105932,Nikoloz,Basilashvili,R,19920223.0,GEO,185.0,Q16297666
105933,Roberto,Quiroz,L,19920223.0,ECU,193.0,Q5405365
105934,Chuhan,Wang,R,19920224.0,CHN,188.0,Q18211762
105936,Filip,Krajinovic,R,19920227.0,SRB,185.0,Q178244
105943,Federico,Gaio,R,19920305.0,ITA,178.0,Q16735393
105948,Federico,Coria,R,19920309.0,ARG,180.0,Q27306789
105952,Renzo,Olivo,R,19920315.0,ARG,178.0,Q2758092
105960,Evan,King,L,19920325.0,USA,185.0,Q16300779
105963,Arthur,De Greef,R,19920327.0,BEL,183.0,Q17994043
105967,Henri,Laaksonen,R,19920331.0,SUI,185.0,Q13185
105985,Darian,King,R,19920426.0,BAR,188.0,Q16941915
105992,Ryan,Harrison,R,19920507.0,USA,185.0,Q53563
106000,Damir,Dzumhur,R,19920520.0,BIH,175.0,Q1158544
106005,Constant,Lestienne,R,19920523.0,FRA,180.0,Q16300830
106026,Yuki,Bhambri,R,19920704.0,IND,185.0,Q1391241
106032,Facundo,Arguello,R,19920804.0,ARG,178.0,Q5429102
106034,Yasutaka,Uchiyama,R,19920805.0,JPN,183.0,Q15660946
106043,Diego,Schwartzman,R,19920816.0,ARG,170.0,Q5274812
106044,Nicolas,Kicker,R,19920816.0,ARG,178.0,Q19868533
106045,Denis,Kudla,R,19920817.0,USA,180.0,Q1187478
106053,Philip,Davydenko,R,19920902.0,RUS,183.0,Q17364263
106058,Jack,Sock,R,19920924.0,USA,191.0,Q54663
106065,Marco,Cecchinato,R,19920930.0,ITA,185.0,Q13360044
106071,Bernard,Tomic,R,19921021.0,AUS,196.0,Q288326
106072,Alexey,Vatutin,R,19921027.0,RUS,178.0,Q21623230
106075,Jozef,Kovalik,R,19921104.0,SVK,183.0,Q12768184
106078,Egor,Gerasimov,R,19921111.0,BLR,196.0,Q18549907
106099,Salvatore,Caruso,R,19921215.0,ITA,185.0,Q16941640
106105,Guilherme,Clezar,R,19921231.0,BRA,183.0,Q627023
106109,Alex,Bolt,L,19930105.0,AUS,183.0,Q3462853
106110,Filip,Horansky,R,19930107.0,SVK,175.0,Q5448480
106120,Ricardo,Ojeda Lara,R,19930126.0,ESP,180.0,Q23668535
106121,Taro,Daniel,R,19930127.0,JPN,191.0,Q15714673
106137,Tristan,Lamasine,R,19930305.0,FRA,183.0,Q16300796
106148,Roberto,Carballes Baena,R,19930323.0,ESP,183.0,Q16146051
106162,Franco,Agamenone,R,19930415.0,ITA,191.0,Q43301688
106177,Oriol,Roca Batalla,R,19930430.0,ESP,175.0,Q20670785
106186,Jason,Kubler,R,19930519.0,AUS,178.0,Q6162896
106187,Denis,Yevseyev,R,19930522.0,KAZ,188.0,Q56250314
106198,Hugo,Dellien,R,19930616.0,BOL,180.0,Q5904441
106207,Mate,Pavic,L,19930704.0,CRO,191.0,Q1588571
106210,Jiri,Vesely,L,19930710.0,CZE,198.0,Q2481933
106214,Oscar,Otte,R,19930716.0,GER,193.0,Q29559367
106216,Bjorn,Fratangelo,R,19930719.0,USA,183.0,Q3657277
106218,Marcos,Giron,R,19930724.0,USA,180.0,Q17478053
106220,Dimitar,Kuzmanov,R,19930728.0,BUL,183.0,Q12061061
106223,Aleksandre,Metreveli,R,19930810.0,GEO,183.0,Q23771732
106225,Andrew,Whittington,R,19930811.0,AUS,188.0,Q4758903
106228,Juan Ignacio,Londero,R,19930815.0,ARG,180.0,Q15665498
106233,Dominic,Thiem,R,19930903.0,AUT,185.0,Q88762
106234,Aslan,Karatsev,R,19930904.0,RUS,185.0,Q18546813
106243,Mate,Delic,R,19930929.0,CRO,196.0,Q15867270
106249,Joao,Domingues,R,19931005.0,POR,178.0,Q19560368
106261,Dennis,Novikov,R,19931106.0,USA,193.0,Q2045570
106281,Liam,Broady,L,19940104.0,GBR,183.0,Q2965183
106283,Mitchell,Krueger,R,19940112.0,USA,188.0,Q16941929
106288,Mathias,Bourgue,R,19940118.0,FRA,188.0,Q17071396
106290,Filip,Peliwo,R,19940130.0,POL,180.0,Q1619331
106291,Luke,Saville,R,19940102.0,AUS,188.0,Q1475869
106293,Kimmer,Coppejans,R,19940207.0,BEL,178.0,Q1856953
106296,Gregoire,Barrere,R,19940216.0,FRA,183.0,Q24228674
106298,Lucas,Pouille,R,19940223.0,FRA,185.0,Q13403768
106302,Andrew,Harris,R,19940307.0,AUS,183.0,Q16209408
106310,Alexander,Ritschard,R,19940324.0,SUI,193.0,Q15782265
106328,Christian,Harrison,R,19940529.0,USA,180.0,Q2167386
106329,Thiago,Monteiro,L,19940531.0,BRA,183.0,Q16301147
106331,Christopher,Oconnell,R,19940603.0,AUS,183.0,Q28151675
106353,Pedja,Krstin,R,19940903.0,SRB,183.0,Q16587689
106361,Adam,Pavlasek,R,19941008.0,CZE,185.0,Q5181660
106368,Ramkumar,Ramanathan,R,19941108.0,IND,188.0,Q15759429
106378,Kyle,Edmund,R,19950108.0,GBR,188.0,Q6451141
106390,Matteo,Donati,R,19950228.0,ITA,185.0,Q16577123
106393,Frederico,Ferreira Silva,L,19950318.0,POR,178.0,Q5499229
106398,Pedro,Cachin,R,19950412.0,ARG,185.0,Q19560184
106401,Nick,Kyrgios,R,19950427.0,AUS,193.0,Q3720084
106408,Mario,Vilella Martinez,R,19950703.0,ESP,178.0,Q23668766
106415,Yoshihito,Nishioka,L,19950927.0,JPN,170.0,Q16735453
106420,Gianluigi,Quinzi,L,19960201.0,ITA,191.0,Q920053
106421,Daniil,Medvedev,R,19960211.0,RUS,198.0,Q21622022
106423,Thanasi,Kokkinakis,R,19960410.0,AUS,193.0,Q3784554
106426,Cristian,Garin,R,19960530.0,CHI,185.0,Q4252035
106432,Borna,Coric,R,19961114.0,CRO,188.0,Q14905846
109054,Daniel,Masur,R,19941106.0,GER,183.0,Q25915757
109303,Stefano,Napolitano,R,19950411.0,ITA,196.0,Q16676852
109686,Riccardo,Bonadio,R,19930713.0,ITA,180.0,Q31293913
109739,Maximilian,Marterer,L,19950615.0,GER,188.0,Q17364412
110536,Kevin,King,L,19910228.0,USA,191.0,Q15707484
110602,Dennis,Novak,R,19930828.0,AUT,183.0,Q16942082
110748,Nikola,Milojevic,R,19950619.0,SRB,188.0,Q3597180
111153,Christopher,Eubanks,R,19960505.0,USA,201.0,Q24817523
111187,Kaichi,Uchida,R,19940823.0,JPN,180.0,Q16769804
111190,Zhizhen,Zhang,R,19961016.0,CHN,193.0,Q21623382
111200,Elias,Ymer,R,19960410.0,SWE,185.0,Q17405398
111202,Hyeon,Chung,R,19960519.0,KOR,188.0,Q13616024
111442,Jordan,Thompson,R,19940420.0,AUS,183.0,Q16219277
111453,Mikael,Torpegaard,R,19940508.0,DEN,193.0,Q21067280
111454,Li,Tu,R,19960527.0,AUS,183.0,Q105620742
111456,Mackenzie,Mcdonald,R,19950416.0,USA,178.0,Q14657983
111460,Quentin,Halys,R,19961026.0,FRA,191.0,Q18001228
111505,Enzo,Couacaud,R,19950301.0,FRA,183.0,Q15618609
111511,Noah,Rubin,R,19960221.0,USA,175.0,Q17581428
111513,Laslo,Djere,R,19950602.0,SRB,188.0,Q18098061
111575,Karen,Khachanov,R,19960521.0,RUS,198.0,Q16568576
111576,Sumit,Nagal,R,19970816.0,IND,178.0,Q20665358
111577,Jared,Donaldson,R,19961009.0,USA,188.0,Q17580039
111578,Stefan,Kozlov,R,19980201.0,USA,183.0,Q17364378
111581,Michael,Mmoh,R,19980110.0,USA,188.0,Q17612636
111790,Brayden,Schnur,R,19950704.0,CAN,193.0,Q17478269
111794,Kamil,Majchrzak,R,19960113.0,POL,180.0,Q14840592
111797,Nicolas,Jarry,R,19951011.0,CHI,201.0,Q16466282
111805,Seong Chan,Hong,R,19970630.0,KOR,175.0,Q18921918
111815,Cameron,Norrie,L,19950823.0,GBR,188.0,Q23668736
117353,Duck Hee,Lee,R,19980529.0,KOR,175.0,Q18637624
117356,Cem,Ilkel,R,19950821.0,TUR,185.0,Q19560809
117357,Omar,Jasika,L,19970518.0,AUS,183.0,Q18001365
117358,Harry,Bourchier,R,19960124.0,AUS,185.0,Q105195500
117360,Marc,Polmans,R,19970502.0,AUS,188.0,Q19059583
117361,Akira,Santillan,R,19970522.0,AUS,180.0,Q25999882
120424,Yannick,Maden,R,19891028.0,GER,185.0,Q27663343
121531,Mats,Moraing,L,19920620.0,GER,198.0,Q47472512
122298,Botic,Van De Zandschulp,R,19951004.0,NED,191.0,Q28038578
122330,Alexander,Bublik,R,19970617.0,KAZ,196.0,Q23678983
122548,Edan,Leshem,R,19970319.0,ISR,183.0,Q19668502
122554,David,Jorda Sanchis,R,19940614.0,ESP,198.0,
122669,Juan Pablo,Varillas,R,19951006.0,PER,185.0,Q23039577
123755,Daniel Elahi,Galan,R,19960618.0,COL,191.0,Q20740881
123795,Altug,Celikbilek,R,19960907.0,TUR,183.0,Q25477819
123809,Ivan,Gakhov,L,19961104.0,RUS,191.0,Q55183492
123828,Jan,Choinski,R,19960610.0,GBR,196.0,Q24328305
123896,Matija,Pecotic,L,19890703.0,CRO,185.0,Q106206782
123921,Calvin,Hemery,R,19950128.0,FRA,191.0,Q20740948
124014,Ernesto,Escobedo,R,19960704.0,MEX,185.0,Q17626628
124079,Pedro,Martinez,R,19970426.0,ESP,185.0,Q52063672
124116,Sebastian,Ofner,R,19960512.0,AUT,191.0,Q31171456
124186,Alexandre,Muller,R,19970201.0,FRA,183.0,Q29960092
124187,Reilly,Opelka,R,19970828.0,USA,211.0,Q20655502
125802,Ilya,Ivashka,R,19940224.0,BLR,193.0,Q23039320
126094,Andrey,Rublev,R,19971020.0,RUS,188.0,Q17373391
126106,Ryan,Peniston,L,19951110.0,GBR,180.0,Q100906747
126120,Nino,Serdarusic,R,19961213.0,CRO,191.0,Q18127899
126127,Benjamin,Bonzi,R,19960609.0,FRA,183.0,Q18125349
126128,Roman,Safiullin,R,19970807.0,RUS,185.0,Q18637944
126129,Billy,Harris,R,19950125.0,GBR,193.0,
126149,Gianluca,Mager,R,19941201.0,ITA,188.0,Q29918444
126156,Antoine,Hoang,R,19951104.0,FRA,183.0,Q49562573
126203,Taylor,Fritz,R,19971028.0,USA,196.0,Q17660516
126205,Tommy,Paul,R,19970517.0,USA,185.0,Q20050871
126207,Frances,Tiafoe,R,19980120.0,USA,188.0,Q17305299
126214,Alejandro,Tabilo,L,19970602.0,CHI,188.0,Q65159701
126237,Gian Marco,Moroni,R,19980213.0,ITA,185.0,Q59330301
126239,Arthur,Rinderknech,R,19950723.0,FRA,196.0,Q54007388
126409,Hugo,Grenier,R,19960323.0,FRA,196.0,Q104682253
126504,Andrea,Pellegrino,R,19970323.0,ITA,185.0,Q55363920
126523,Bernabe,Zapata Miralles,R,19970112.0,ESP,183.0,Q53871081
126535,Carlos,Taberner,R,19970808.0,ESP,183.0,Q23678987
126555,Tung Lin,Wu,R,19980512.0,TPE,188.0,Q39842892
126610,Matteo,Berrettini,R,19960412.0,ITA,196.0,Q29918446
126623,Alexander,Erler,R,19971027.0,AUT,193.0,Q25003614
126627,Johan,Nikles,R,19970323.0,SUI,173.0,Q25999876
126646,Tim,Van Rijthoven,R,19970424.0,NED,188.0,Q21067406
126652,Jay,Clarke,R,19980727.0,GBR,183.0,Q30612606
126663,Juan Pablo,Ficovich,R,19970124.0,ARG,191.0,Q84251799
126774,Stefanos,Tsitsipas,R,19980812.0,GRE,193.0,Q24450982
126845,Max,Purcell,R,19980403.0,AUS,185.0,Q26130049
126846,Aleksandar,Vukic,R,19960406.0,AUS,188.0,Q47090843
126952,Soon Woo,Kwon,R,19971202.0,KOR,180.0,Q28673930
127157,Daniel,Altmaier,R,19980912.0,GER,188.0,Q30005211
127339,Borna,Gojo,R,19980227.0,CRO,196.0,Q56223431
127760,Lukas,Klein,R,19980322.0,SVK,193.0,Q105477017
128034,Hubert,Hurkacz,R,19970211.0,POL,196.0,Q18927958
131905,Manuel,Guinard,R,19951115.0,FRA,198.0,Q64167707
131934,Andrea,Vavassori,R,19950505.0,ITA,193.0,Q43677815
132283,Lorenzo,Sonego,R,19950511.0,ITA,191.0,Q24061220
132686,Nuno,Borges,R,19970219.0,POR,185.0,Q106238976
133018,Michail,Pervolarakis,R,19960606.0,GRE,193.0,Q67276374
133297,Yosuke,Watanuki,R,19980412.0,JPN,180.0,Q23771664
133430,Denis,Shapovalov,L,19990415.0,CAN,185.0,Q20979382
133835,Gijs,Brouwer,L,19960314.0,NED,191.0,
133975,Benjamin,Hassan,R,19950204.0,LBN,183.0,Q47543757
134457,Nicolas,Moreno De Alboran,R,19970714.0,USA,185.0,
134472,Antoine,Bellier,L,19961018.0,SUI,196.0,Q25999878
134770,Casper,Ruud,R,19981222.0,NOR,183.0,Q18810082
134868,Tallon,Griekspoor,R,19960702.0,NED,188.0,Q28777443
136440,Dominik,Koepfer,L,19940429.0,GER,180.0,Q37535155
144642,Tomas,Barrios Vera,R,19971210.0,CHI,191.0,Q28674037
144645,Zdenek,Kolar,R,19961009.0,CZE,183.0,Q23678982
144684,Alex,Molcan,L,19971201.0,SVK,178.0,Q73247665
144707,Mikael,Ymer,R,19980909.0,SWE,183.0,Q20788534
144719,Jaume,Munar,R,19970505.0,ESP,183.0,Q17274717
144750,Lloyd,Harris,R,19970224.0,RSA,193.0,Q23039257
144760,Amine,Ahouda,R,19970911.0,MAR,185.0,Q23772543
144797,Carl,Soderlund,R,19970603.0,SWE,188.0,Q25841125
144817,Marc Andrea,Huesler,L,19960624.0,SUI,196.0,Q42310179
144821,Genaro Alberto,Olivieri,R,19980804.0,ARG,175.0,
144869,Tomas Martin,Etcheverry,R,19990718.0,ARG,196.0,Q104728520
144870,Federico Agustin,Gomez,R,19961126.0,ARG,191.0,
144895,Corentin,Moutet,L,19990419.0,FRA,180.0,Q30078104
144923,Louis,Wessels,R,19980827.0,GER,198.0,Q25841115
200000,Felix,Auger Aliassime,R,20000808.0,CAN,193.0,Q20752045
200005,Ugo,Humbert,L,19980626.0,FRA,188.0,Q54007306
200059,Yibing,Wu,R,19991014.0,CHN,183.0,Q28137186
200095,Nicola,Kuhn,R,20000320.0,GER,185.0,Q30221465
200116,Camilo,Ugo Carabelli,R,19990617.0,ARG,185.0,Q106207380
200175,Miomir,Kecmanovic,R,19990831.0,SRB,183.0,Q22005752
200218,Mate,Valkusz,R,19980813.0,HUN,183.0,Q22338780
200221,Alejandro,Davidovich Fokina,R,19990605.0,ESP,183.0,Q33084529
200240,Vit,Kopriva,R,19970615.0,CZE,178.0,Q102423530
200247,Alexandar,Lazarov,R,19971106.0,BUL,191.0,Q23008009
200259,Ugo,Blanchet,R,19990105.0,FRA,175.0,
200267,Zizou,Bergs,R,19990603.0,BEL,185.0,Q100700157
200282,Alex,De Minaur,R,19990217.0,AUS,183.0,Q22958938
200303,Pavel,Kotov,R,19981118.0,RUS,191.0,Q85322897
200318,Yu Hsiou,Hsu,R,19990402.0,TPE,178.0,Q28534179
200325,Emil,Ruusuvuori,R,19990402.0,FIN,188.0,Q28493468
200335,Felipe,Meligeni Alves,R,19980219.0,BRA,185.0,Q26924390
200374,Nicolas,Alvarez Varona,R,20010518.0,ESP,188.0,Q60238563
200384,Hugo,Gaston,L,20000926.0,FRA,173.0,Q47483451
200390,Kacper,Zuk,R,19990121.0,POL,183.0,Q81106204
200436,Zsombor,Piros,R,19991013.0,HUN,180.0,Q28539570
200443,Adam,Walton,R,19990417.0,AUS,183.0,
200484,Rudolf,Molleker,R,20001026.0,GER,188.0,Q33191522
200514,Jurij,Rodionov,L,19990516.0,AUT,191.0,Q30148749
200516,Patrick,Kypson,R,19991028.0,USA,188.0,Q36511268
200553,Alen,Avidzba,R,20000224.0,RUS,,Q71077532
200572,Nick,Hardt,R,20000920.0,DOM,185.0,Q28674172
200587,Brandon,Holt,R,19980406.0,USA,185.0,
200611,Elliot,Benchetrit,R,19981002.0,MAR,193.0,Q53633809
200615,Alexei,Popyrin,R,19990805.0,AUS,196.0,Q30143529
200624,Sebastian,Korda,R,20000705.0,USA,196.0,Q47500285
200647,Sho,Shimabukuro,R,19970730.0,JPN,180.0,Q105776866
200670,J J,Wolf,R,19981221.0,USA,183.0,Q26799554
200677,Rio,Noguchi,R,19981228.0,JPN,168.0,Q106362909
202058,Thiago Agustin,Tirante,R,20010410.0,ARG,185.0,Q64747475
202090,Adrian,Andreev,R,20010512.0,BUL,175.0,Q47536566
202103,Francisco,Cerundolo,R,19980813.0,ARG,185.0,Q61709770
202104,Sebastian,Baez,R,20001228.0,ARG,170.0,Q47396310
202195,Maxime,Cressy,R,19970508.0,USA,201.0,Q60582900
202235,Jacopo,Berrettini,R,19981127.0,ITA,193.0,Q106398314
202260,Henri,Squire,R,20000927.0,GER,196.0,
202261,Otto,Virtanen,R,20010621.0,FIN,193.0,Q55641350
202320,Beibit,Zhukayev,R,20001012.0,KAZ,198.0,
202358,Chun Hsin,Tseng,R,20010808.0,TPE,175.0,Q47516746
202385,Jenson,Brooksby,R,20001026.0,USA,188.0,Q56073233
202400,Alastair,Gray,R,19980622.0,GBR,193.0,Q65587040
205734,Thiago,Seyboth Wild,R,20000310.0,BRA,185.0,Q50198692
